store_id,ds,type,value,model
Store_040,2024-03-01,predicted,1604421.98,SARIMA
Store_040,2024-04-01,actual,1641077.88,SARIMA
Store_040,2024-04-01,predicted,1666564.91,SARIMA
Store_040,2024-05-01,actual,1605339.84,SARIMA
Store_040,2024-05-01,predicted,1692084.08,SARIMA
Store_040,2024-06-01,actual,1802951.03,SARIMA
Store_040,2024-06-01,predicted,1661757.55,SARIMA
Store_040,2024-07-01,actual,1652558.61,SARIMA
Store_040,2024-07-01,predicted,1728918.49,SARIMA
Store_040,2024-08-01,actual,1781415.71,SARIMA
Store_040,2024-08-01,predicted,1744476.01,SARIMA
Store_040,2024-09-01,actual,1715250.78,SARIMA
Store_040,2024-09-01,predicted,1715560.35,SARIMA
Store_040,2024-10-01,actual,1979605.21,SARIMA
Store_040,2024-10-01,predicted,2021486.18,SARIMA
Store_040,2024-11-01,actual,2070688.45,SARIMA
Store_040,2024-11-01,predicted,2086425.78,SARIMA
Store_040,2024-12-01,actual,2555615.19,SARIMA
Store_040,2024-12-01,predicted,2451447.66,SARIMA
Store_040,2025-01-01,forecast,1709234.88,SARIMA
Store_040,2025-02-01,forecast,1264192.44,SARIMA
Store_040,2025-03-01,forecast,1630884.0,SARIMA
Store_040,2025-04-01,forecast,1674994.51,SARIMA
Store_040,2025-05-01,forecast,1696365.69,SARIMA
Store_040,2025-06-01,forecast,1666789.98,SARIMA
Store_041,2021-01-01,history,1857018.33,SARIMA
Store_041,2021-02-01,history,1516994.0,SARIMA
Store_041,2021-03-01,history,1747225.24,SARIMA
Store_041,2021-04-01,history,1915510.13,SARIMA
Store_041,2021-05-01,history,2063100.83,SARIMA
Store_041,2021-06-01,history,1932694.73,SARIMA
Store_041,2021-07-01,history,1998464.28,SARIMA
Store_041,2021-08-01,history,1953050.91,SARIMA
Store_041,2021-09-01,history,1980297.89,SARIMA
Store_041,2021-10-01,history,2336835.68,SARIMA
Store_041,2021-11-01,history,2327999.47,SARIMA
Store_041,2021-12-01,history,2899297.3,SARIMA
Store_041,2022-01-01,history,1888256.82,SARIMA
Store_041,2022-02-01,history,1521166.14,SARIMA
Store_041,2022-03-01,history,1740739.38,SARIMA
Store_041,2022-04-01,history,1863735.56,SARIMA
Store_041,2022-05-01,history,1913389.41,SARIMA
Store_041,2022-06-01,history,2009323.45,SARIMA
Store_041,2022-07-01,history,2095058.32,SARIMA
Store_041,2022-08-01,history,1951655.2,SARIMA
Store_041,2022-09-01,history,2000485.78,SARIMA
Store_041,2022-10-01,history,2283839.0300000003,SARIMA
Store_041,2022-11-01,history,2430391.22,SARIMA
Store_041,2022-12-01,history,3139106.91,SARIMA
Store_041,2023-01-01,history,1873905.33,SARIMA
Store_041,2023-02-01,history,1511153.5,SARIMA
Store_041,2023-03-01,history,1875067.84,SARIMA
Store_041,2023-04-01,history,1899034.1,SARIMA
Store_041,2023-05-01,history,2012462.24,SARIMA
Store_041,2023-06-01,history,1990479.67,SARIMA
Store_041,2023-07-01,history,1947565.32,SARIMA
Store_041,2023-08-01,history,2017423.04,SARIMA
Store_041,2023-09-01,history,2119330.02,SARIMA
Store_041,2023-10-01,history,2168980.35,SARIMA
Store_041,2023-11-01,history,2318693.63,SARIMA
Store_041,2023-12-01,history,3085478.79,SARIMA
Store_041,2024-01-01,history,1801350.16,SARIMA
Store_041,2024-02-01,history,1417833.39,SARIMA
Store_041,2024-03-01,history,1873569.44,SARIMA
Store_041,2024-04-01,history,1819951.32,SARIMA
Store_041,2024-05-01,history,1934454.29,SARIMA
Store_041,2024-06-01,history,1976281.33,SARIMA
Store_041,2024-07-01,history,1958721.06,SARIMA
Store_041,2024-08-01,history,2076059.68,SARIMA
Store_041,2024-09-01,history,2159177.85,SARIMA
Store_041,2024-10-01,history,2334912.43,SARIMA
Store_041,2024-11-01,history,2499986.31,SARIMA
Store_041,2024-12-01,history,2769702.9,SARIMA
Store_041,2024-01-01,actual,1801350.16,SARIMA
Store_041,2024-01-01,predicted,1831080.0,SARIMA
Store_041,2024-02-01,actual,1417833.39,SARIMA
Store_041,2024-02-01,predicted,1468240.58,SARIMA
Store_041,2024-03-01,actual,1873569.44,SARIMA
Store_041,2024-03-01,predicted,1823609.65,SARIMA
Store_041,2024-04-01,actual,1819951.32,SARIMA
Store_041,2024-04-01,predicted,1853434.31,SARIMA
Store_041,2024-05-01,actual,1934454.29,SARIMA
Store_041,2024-05-01,predicted,1963089.86,SARIMA
Store_041,2024-06-01,actual,1976281.33,SARIMA
Store_041,2024-06-01,predicted,1948082.66,SARIMA
Store_041,2024-07-01,actual,1958721.06,SARIMA
Store_041,2024-07-01,predicted,1912778.58,SARIMA
Store_041,2024-08-01,actual,2076059.68,SARIMA
Store_041,2024-08-01,predicted,1970020.82,SARIMA
Store_041,2024-09-01,actual,2159177.85,SARIMA
Store_041,2024-09-01,predicted,2068788.06,SARIMA
Store_041,2024-10-01,actual,2334912.43,SARIMA
Store_041,2024-10-01,predicted,2132263.12,SARIMA
Store_041,2024-11-01,actual,2499986.31,SARIMA
Store_041,2024-11-01,predicted,2281789.41,SARIMA
Store_041,2024-12-01,actual,2769702.9,SARIMA
Store_041,2024-12-01,predicted,3045139.46,SARIMA
Store_041,2025-01-01,forecast,1790101.63,SARIMA
Store_041,2025-02-01,forecast,1427267.39,SARIMA
Store_041,2025-03-01,forecast,1783141.95,SARIMA
Store_041,2025-04-01,forecast,1812620.06,SARIMA
Store_041,2025-05-01,forecast,1922498.78,SARIMA
Store_041,2025-06-01,forecast,1907078.95,SARIMA
Store_042,2021-01-01,history,1832715.25,Holt-Winters
Store_042,2021-02-01,history,1450037.27,Holt-Winters
Store_042,2021-03-01,history,1583382.6700000002,Holt-Winters
Store_042,2021-04-01,history,1817681.94,Holt-Winters
Store_042,2021-05-01,history,1831166.34,Holt-Winters
Store_042,2021-06-01,history,1833420.33,Holt-Winters
Store_042,2021-07-01,history,1779365.53,Holt-Winters
Store_042,2021-08-01,history,1843640.65,Holt-Winters
Store_042,2021-09-01,history,1785825.27,Holt-Winters
Store_042,2021-10-01,history,2260071.57,Holt-Winters
Store_042,2021-11-01,history,2222549.28,Holt-Winters
Store_042,2021-12-01,history,2661132.36,Holt-Winters
Store_042,2022-01-01,history,1774258.66,Holt-Winters
Store_042,2022-02-01,history,1397486.71,Holt-Winters
Store_042,2022-03-01,history,1693734.8,Holt-Winters
Store_042,2022-04-01,history,1894977.41,Holt-Winters
Store_042,2022-05-01,history,1841106.6,Holt-Winters
Store_042,2022-06-01,history,1868399.94,Holt-Winters
Store_042,2022-07-01,history,1928282.8,Holt-Winters
Store_042,2022-08-01,history,1915395.42,Holt-Winters
Store_042,2022-09-01,history,1890205.4,Holt-Winters
Store_042,2022-10-01,history,2256415.4,Holt-Winters
Store_042,2022-11-01,history,2170879.43,Holt-Winters
Store_042,2022-12-01,history,2655349.3,Holt-Winters
Store_042,2023-01-01,history,1826454.82,Holt-Winters
Store_042,2023-02-01,history,1445233.27,Holt-Winters
Store_042,2023-03-01,history,1579676.88,Holt-Winters
Store_042,2023-04-01,history,1834929.2,Holt-Winters
Store_042,2023-05-01,history,1824142.38,Holt-Winters
Store_042,2023-06-01,history,1902901.05,Holt-Winters
Store_042,2023-07-01,history,1943991.16,Holt-Winters
Store_042,2023-08-01,history,1956901.1,Holt-Winters
Store_042,2023-09-01,history,1849318.2,Holt-Winters
Store_042,2023-10-01,history,2143790.1,Holt-Winters
Store_042,2023-11-01,history,2159676.33,Holt-Winters
Store_042,2023-12-01,history,2762031.01,Holt-Winters
Store_042,2024-01-01,history,1763299.31,Holt-Winters
Store_042,2024-02-01,history,1415201.75,Holt-Winters
Store_042,2024-03-01,history,1688385.13,Holt-Winters
Store_042,2024-04-01,history,1784675.62,Holt-Winters
Store_042,2024-05-01,history,1865802.63,Holt-Winters
Store_042,2024-06-01,history,1882273.05,Holt-Winters
Store_042,2024-07-01,history,1822726.07,Holt-Winters
Store_042,2024-08-01,history,2027302.57,Holt-Winters
Store_042,2024-09-01,history,1868516.08,Holt-Winters
Store_042,2024-10-01,history,2194121.52,Holt-Winters
Store_042,2024-11-01,history,2312570.81,Holt-Winters
Store_042,2024-12-01,history,2791380.94,Holt-Winters
Store_042,2024-01-01,actual,1763299.31,Holt-Winters
Store_042,2024-01-01,predicted,1813389.1,Holt-Winters
Store_042,2024-02-01,actual,1415201.75,Holt-Winters
Store_042,2024-02-01,predicted,1429362.24,Holt-Winters
Store_042,2024-03-01,actual,1688385.13,Holt-Winters
Store_042,2024-03-01,predicted,1634056.5,Holt-Winters
Store_042,2024-04-01,actual,1784675.62,Holt-Winters
Store_042,2024-04-01,predicted,1863198.99,Holt-Winters
Store_042,2024-05-01,actual,1865802.63,Holt-Winters
Store_042,2024-05-01,predicted,1837410.42,Holt-Winters
Store_042,2024-06-01,actual,1882273.05,Holt-Winters
Store_042,2024-06-01,predicted,1884787.29,Holt-Winters
Store_042,2024-07-01,actual,1822726.07,Holt-Winters
Store_042,2024-07-01,predicted,1874178.86,Holt-Winters
Store_042,2024-08-01,actual,2027302.57,Holt-Winters
Store_042,2024-08-01,predicted,1898547.0,Holt-Winters
Store_042,2024-09-01,actual,1868516.08,Holt-Winters
Store_042,2024-09-01,predicted,1850803.45,Holt-Winters
Store_042,2024-10-01,actual,2194121.52,Holt-Winters
Store_042,2024-10-01,predicted,2258712.88,Holt-Winters
Store_042,2024-11-01,actual,2312570.81,Holt-Winters
Store_042,2024-11-01,predicted,2204004.9,Holt-Winters
Store_042,2024-12-01,actual,2791380.94,Holt-Winters
Store_042,2024-12-01,predicted,2677687.74,Holt-Winters
Store_042,2025-01-01,forecast,1813398.24,Holt-Winters
Store_042,2025-02-01,forecast,1429369.56,Holt-Winters
Store_042,2025-03-01,forecast,1634062.35,Holt-Winters
Store_042,2025-04-01,forecast,1863203.67,Holt-Winters
Store_042,2025-05-01,forecast,1837414.16,Holt-Winters
Store_042,2025-06-01,forecast,1884790.29,Holt-Winters
Store_043,2021-01-01,history,1535206.31,SARIMA
Store_043,2021-02-01,history,1270513.44,SARIMA
Store_043,2021-03-01,history,1527607.33,SARIMA
Store_043,2021-04-01,history,1596600.63,SARIMA
Store_043,2021-05-01,history,1766980.87,SARIMA
Store_043,2021-06-01,history,1662720.15,SARIMA
Store_043,2021-07-01,history,1784513.33,SARIMA
Store_043,2021-08-01,history,1781545.33,SARIMA
Store_043,2021-09-01,history,1642203.29,SARIMA
Store_043,2021-10-01,history,2056156.53,SARIMA
Store_043,2021-11-01,history,1966831.33,SARIMA
Store_043,2021-12-01,history,2424987.67,SARIMA
Store_043,2022-01-01,history,1667458.0,SARIMA
Store_043,2022-02-01,history,1199314.43,SARIMA
Store_043,2022-03-01,history,1630037.94,SARIMA
Store_043,2022-04-01,history,1669288.65,SARIMA
Store_043,2022-05-01,history,1672650.79,SARIMA
Store_043,2022-06-01,history,1730805.8199999998,SARIMA
Store_043,2022-07-01,history,1732253.16,SARIMA
Store_043,2022-08-01,history,1716297.0599999998,SARIMA
Store_043,2022-09-01,history,1713499.42,SARIMA
Store_043,2022-10-01,history,2023226.44,SARIMA
Store_043,2022-11-01,history,2030562.82,SARIMA
Store_043,2022-12-01,history,2501220.42,SARIMA
Store_043,2023-01-01,history,1682909.28,SARIMA
Store_043,2023-02-01,history,1303423.78,SARIMA
Store_043,2023-03-01,history,1571816.38,SARIMA
Store_043,2023-04-01,history,1617466.66,SARIMA
Store_043,2023-05-01,history,1666437.58,SARIMA
Store_043,2023-06-01,history,1693354.89,SARIMA
Store_043,2023-07-01,history,1743971.99,SARIMA
Store_043,2023-08-01,history,1744112.81,SARIMA
Store_043,2023-09-01,history,1810108.1,SARIMA
Store_043,2023-10-01,history,1904158.04,SARIMA
Store_043,2023-11-01,history,2136562.62,SARIMA
Store_043,2023-12-01,history,2539059.73,SARIMA
Store_043,2024-01-01,history,1584334.44,SARIMA
Store_043,2024-02-01,history,1336271.06,SARIMA
Store_043,2024-03-01,history,1559129.8199999998,SARIMA
Store_043,2024-04-01,history,1583888.01,SARIMA
Store_043,2024-05-01,history,1788759.05,SARIMA
Store_043,2024-06-01,history,1734255.12,SARIMA
Store_043,2024-07-01,history,1689265.46,SARIMA
Store_043,2024-08-01,history,1777807.9,SARIMA
Store_043,2024-09-01,history,1723673.91,SARIMA
Store_043,2024-10-01,history,2072445.86,SARIMA
Store_043,2024-11-01,history,2150818.09,SARIMA
Store_043,2024-12-01,history,2529319.22,SARIMA
Store_043,2024-01-01,actual,1584334.44,SARIMA
Store_043,2024-01-01,predicted,1688937.32,SARIMA
Store_043,2024-02-01,actual,1336271.06,SARIMA
Store_043,2024-02-01,predicted,1330406.38,SARIMA
Store_043,2024-03-01,actual,1559129.82,SARIMA
Store_043,2024-03-01,predicted,1573271.48,SARIMA
Store_043,2024-04-01,actual,1583888.01,SARIMA
Store_043,2024-04-01,predicted,1621041.39,SARIMA
Store_043,2024-05-01,actual,1788759.05,SARIMA
Store_043,2024-05-01,predicted,1675786.8,SARIMA
Store_043,2024-06-01,actual,1734255.12,SARIMA
Store_043,2024-06-01,predicted,1698604.62,SARIMA
Store_043,2024-07-01,actual,1689265.46,SARIMA
Store_043,2024-07-01,predicted,1755884.74,SARIMA
Store_043,2024-08-01,actual,1777807.9,SARIMA
Store_043,2024-08-01,predicted,1758253.15,SARIMA
Store_043,2024-09-01,actual,1723673.91,SARIMA
Store_043,2024-09-01,predicted,1833653.45,SARIMA
Store_043,2024-10-01,actual,2072445.86,SARIMA
Store_043,2024-10-01,predicted,1898191.5,SARIMA
Store_043,2024-11-01,actual,2150818.09,SARIMA
Store_043,2024-11-01,predicted,2161395.32,SARIMA
Store_043,2024-12-01,actual,2529319.22,SARIMA
Store_043,2024-12-01,predicted,2554565.17,SARIMA
Store_043,2025-01-01,forecast,1700089.21,SARIMA
Store_043,2025-02-01,forecast,1344425.97,SARIMA
Store_043,2025-03-01,forecast,1583797.61,SARIMA
Store_043,2025-04-01,forecast,1631857.6,SARIMA
Store_043,2025-05-01,forecast,1687393.25,SARIMA
Store_043,2025-06-01,forecast,1709650.05,SARIMA
Store_044,2021-01-01,history,1837470.15,Holt-Winters
Store_044,2021-02-01,history,1495770.21,Holt-Winters
Store_044,2021-03-01,history,1773781.31,Holt-Winters
Store_044,2021-04-01,history,1974667.97,Holt-Winters
Store_044,2021-05-01,history,2031786.79,Holt-Winters
Store_044,2021-06-01,history,1889170.6,Holt-Winters
Store_044,2021-07-01,history,1995679.27,Holt-Winters
Store_044,2021-08-01,history,2075201.37,Holt-Winters
Store_044,2021-09-01,history,2003487.12,Holt-Winters
Store_044,2021-10-01,history,2314367.65,Holt-Winters
Store_044,2021-11-01,history,2427676.93,Holt-Winters
Store_044,2021-12-01,history,2981953.41,Holt-Winters
Store_044,2022-01-01,history,1841476.4,Holt-Winters
Store_044,2022-02-01,history,1492187.46,Holt-Winters
Store_044,2022-03-01,history,1739570.41,Holt-Winters
Store_044,2022-04-01,history,1950887.29,Holt-Winters
Store_044,2022-05-01,history,1962579.61,Holt-Winters
Store_044,2022-06-01,history,1955072.32,Holt-Winters
Store_044,2022-07-01,history,2045209.16,Holt-Winters
Store_044,2022-08-01,history,2005726.27,Holt-Winters
Store_044,2022-09-01,history,1929245.81,Holt-Winters
Store_044,2022-10-01,history,2319310.49,Holt-Winters
Store_044,2022-11-01,history,2436554.42,Holt-Winters
Store_044,2022-12-01,history,2876852.98,Holt-Winters
Store_044,2023-01-01,history,1848474.18,Holt-Winters
Store_044,2023-02-01,history,1446953.67,Holt-Winters
Store_044,2023-03-01,history,1891325.45,Holt-Winters
Store_044,2023-04-01,history,1982940.83,Holt-Winters
Store_044,2023-05-01,history,2056945.58,Holt-Winters
Store_044,2023-06-01,history,2167519.29,Holt-Winters
Store_044,2023-07-01,history,2109238.38,Holt-Winters
Store_044,2023-08-01,history,2077020.77,Holt-Winters
Store_044,2023-09-01,history,1934409.17,Holt-Winters
Store_044,2023-10-01,history,2365786.7,Holt-Winters
Store_044,2023-11-01,history,2347354.64,Holt-Winters
Store_044,2023-12-01,history,2876600.37,Holt-Winters
Store_044,2024-01-01,history,1861719.94,Holt-Winters
Store_044,2024-02-01,history,1510594.93,Holt-Winters
Store_044,2024-03-01,history,1935161.85,Holt-Winters
Store_044,2024-04-01,history,1904553.7,Holt-Winters
Store_044,2024-05-01,history,2106702.17,Holt-Winters
Store_044,2024-06-01,history,1910595.48,Holt-Winters
Store_044,2024-07-01,history,1870325.62,Holt-Winters
Store_044,2024-08-01,history,2013311.32,Holt-Winters
Store_044,2024-09-01,history,2035989.72,Holt-Winters
Store_044,2024-10-01,history,2351452.35,Holt-Winters
Store_044,2024-11-01,history,2378193.06,Holt-Winters
Store_044,2024-12-01,history,3137147.62,Holt-Winters
Store_044,2024-01-01,actual,1861719.94,Holt-Winters
Store_044,2024-01-01,predicted,1838373.63,Holt-Winters
Store_044,2024-02-01,actual,1510594.93,Holt-Winters
Store_044,2024-02-01,predicted,1460802.4,Holt-Winters
Store_044,2024-03-01,actual,1935161.85,Holt-Winters
Store_044,2024-03-01,predicted,1808039.35,Holt-Winters
Store_044,2024-04-01,actual,1904553.7,Holt-Winters
Store_044,2024-04-01,predicted,1960107.94,Holt-Winters
Store_044,2024-05-01,actual,2106702.17,Holt-Winters
Store_044,2024-05-01,predicted,2003739.36,Holt-Winters
Store_044,2024-06-01,actual,1910595.48,Holt-Winters
Store_044,2024-06-01,predicted,2058849.22,Holt-Winters
Store_044,2024-07-01,actual,1870325.62,Holt-Winters
Store_044,2024-07-01,predicted,2033212.04,Holt-Winters
Store_044,2024-08-01,actual,2013311.32,Holt-Winters
Store_044,2024-08-01,predicted,2054017.54,Holt-Winters
Store_044,2024-09-01,actual,2035989.72,Holt-Winters
Store_044,2024-09-01,predicted,1978483.04,Holt-Winters
Store_044,2024-10-01,actual,2351452.35,Holt-Winters
Store_044,2024-10-01,predicted,2326668.5,Holt-Winters
Store_044,2024-11-01,actual,2378193.06,Holt-Winters
Store_044,2024-11-01,predicted,2441103.79,Holt-Winters
Store_044,2024-12-01,actual,3137147.62,Holt-Winters
Store_044,2024-12-01,predicted,2932293.19,Holt-Winters
Store_044,2025-01-01,forecast,1839968.16,Holt-Winters
Store_044,2025-02-01,forecast,1462388.96,Holt-Winters
Store_044,2025-03-01,forecast,1809617.98,Holt-Winters
Store_044,2025-04-01,forecast,1961678.68,Holt-Winters
Store_044,2025-05-01,forecast,2005302.24,Holt-Winters
Store_044,2025-06-01,forecast,2060404.29,Holt-Winters
Store_045,2021-01-01,history,1589673.51,Holt-Winters
Store_045,2021-02-01,history,1166363.02,Holt-Winters
Store_045,2021-03-01,history,1503671.23,Holt-Winters
Store_045,2021-04-01,history,1589054.11,Holt-Winters
Store_045,2021-05-01,history,1731544.6,Holt-Winters
Store_045,2021-06-01,history,1518285.7599999998,Holt-Winters
Store_045,2021-07-01,history,1599157.39,Holt-Winters
Store_045,2021-08-01,history,1590318.98,Holt-Winters
Store_045,2021-09-01,history,1633208.36,Holt-Winters
Store_045,2021-10-01,history,1930558.07,Holt-Winters
Store_045,2021-11-01,history,1944715.21,Holt-Winters
Store_045,2021-12-01,history,2381155.94,Holt-Winters
Store_045,2022-01-01,history,1604359.36,Holt-Winters
Store_045,2022-02-01,history,1148226.0,Holt-Winters
Store_045,2022-03-01,history,1520620.48,Holt-Winters
Store_045,2022-04-01,history,1468506.5,Holt-Winters
Store_045,2022-05-01,history,1630002.24,Holt-Winters
Store_045,2022-06-01,history,1565035.02,Holt-Winters
Store_045,2022-07-01,history,1598223.11,Holt-Winters
Store_045,2022-08-01,history,1526908.27,Holt-Winters
Store_045,2022-09-01,history,1588835.98,Holt-Winters
Store_045,2022-10-01,history,1771394.59,Holt-Winters
Store_045,2022-11-01,history,1800605.01,Holt-Winters
Store_045,2022-12-01,history,2347010.58,Holt-Winters
Store_045,2023-01-01,history,1548834.0099999998,Holt-Winters
Store_045,2023-02-01,history,1202362.21,Holt-Winters
Store_045,2023-03-01,history,1593898.75,Holt-Winters
Store_045,2023-04-01,history,1499018.59,Holt-Winters
Store_045,2023-05-01,history,1544439.57,Holt-Winters
Store_045,2023-06-01,history,1624514.4500000002,Holt-Winters
Store_045,2023-07-01,history,1614395.3199999998,Holt-Winters
Store_045,2023-08-01,history,1623501.74,Holt-Winters
Store_045,2023-09-01,history,1680477.51,Holt-Winters
Store_045,2023-10-01,history,1796641.47,Holt-Winters
Store_045,2023-11-01,history,1928784.65,Holt-Winters
Store_045,2023-12-01,history,2482699.29,Holt-Winters
Store_045,2024-01-01,history,1515750.51,Holt-Winters
Store_045,2024-02-01,history,1330830.01,Holt-Winters
Store_045,2024-03-01,history,1522740.02,Holt-Winters
Store_045,2024-04-01,history,1546649.31,Holt-Winters
Store_045,2024-05-01,history,1632646.36,Holt-Winters
Store_045,2024-06-01,history,1669406.52,Holt-Winters
Store_045,2024-07-01,history,1548361.17,Holt-Winters
Store_045,2024-08-01,history,1728519.19,Holt-Winters
Store_045,2024-09-01,history,1657958.48,Holt-Winters
Store_045,2024-10-01,history,1722195.0,Holt-Winters
Store_045,2024-11-01,history,1997313.15,Holt-Winters
Store_045,2024-12-01,history,2484949.97,Holt-Winters
Store_045,2024-01-01,actual,1515750.51,Holt-Winters
Store_045,2024-01-01,predicted,1606060.41,Holt-Winters
Store_045,2024-02-01,actual,1330830.01,Holt-Winters
Store_045,2024-02-01,predicted,1203526.31,Holt-Winters
Store_045,2024-03-01,actual,1522740.02,Holt-Winters
Store_045,2024-03-01,predicted,1583594.16,Holt-Winters
Store_045,2024-04-01,actual,1546649.31,Holt-Winters
Store_045,2024-04-01,predicted,1512586.65,Holt-Winters
Store_045,2024-05-01,actual,1632646.36,Holt-Winters
Store_045,2024-05-01,predicted,1619294.94,Holt-Winters
Store_045,2024-06-01,actual,1669406.52,Holt-Winters
Store_045,2024-06-01,predicted,1624015.94,Holt-Winters
Store_045,2024-07-01,actual,1548361.17,Holt-Winters
Store_045,2024-07-01,predicted,1625535.44,Holt-Winters
Store_045,2024-08-01,actual,1728519.19,Holt-Winters
Store_045,2024-08-01,predicted,1585735.62,Holt-Winters
Store_045,2024-09-01,actual,1657958.48,Holt-Winters
Store_045,2024-09-01,predicted,1635553.76,Holt-Winters
Store_045,2024-10-01,actual,1722195.0,Holt-Winters
Store_045,2024-10-01,predicted,1874793.36,Holt-Winters
Store_045,2024-11-01,actual,1997313.15,Holt-Winters
Store_045,2024-11-01,predicted,1902672.8,Holt-Winters
Store_045,2024-12-01,actual,2484949.97,Holt-Winters
Store_045,2024-12-01,predicted,2396045.35,Holt-Winters
Store_045,2025-01-01,forecast,1605586.08,Holt-Winters
Store_045,2025-02-01,forecast,1203090.38,Holt-Winters
Store_045,2025-03-01,forecast,1583193.53,Holt-Winters
Store_045,2025-04-01,forecast,1512218.45,Holt-Winters
Store_045,2025-05-01,forecast,1618956.55,Holt-Winters
Store_045,2025-06-01,forecast,1623704.96,Holt-Winters
Store_046,2021-01-01,history,1511955.24,SARIMA
Store_046,2021-02-01,history,1173586.01,SARIMA
Store_046,2021-03-01,history,1401234.06,SARIMA
Store_046,2021-04-01,history,1475939.84,SARIMA
Store_046,2021-05-01,history,1613785.22,SARIMA
Store_046,2021-06-01,history,1462613.69,SARIMA
Store_046,2021-07-01,history,1575488.51,SARIMA
Store_046,2021-08-01,history,1618398.33,SARIMA
Store_046,2021-09-01,history,1581821.48,SARIMA
Store_046,2021-10-01,history,1826140.16,SARIMA
Store_046,2021-11-01,history,2022539.36,SARIMA
Store_046,2021-12-01,history,2301742.61,SARIMA
Store_046,2022-01-01,history,1473334.1700000002,SARIMA
Store_046,2022-02-01,history,1125996.23,SARIMA
Store_046,2022-03-01,history,1450428.03,SARIMA
Store_046,2022-04-01,history,1474365.62,SARIMA
Store_046,2022-05-01,history,1653645.06,SARIMA
Store_046,2022-06-01,history,1563721.81,SARIMA
Store_046,2022-07-01,history,1610532.21,SARIMA
Store_046,2022-08-01,history,1533418.41,SARIMA
Store_046,2022-09-01,history,1549098.97,SARIMA
Store_046,2022-10-01,history,1859753.97,SARIMA
Store_046,2022-11-01,history,1799119.05,SARIMA
Store_046,2022-12-01,history,2374017.18,SARIMA
Store_046,2023-01-01,history,1503198.44,SARIMA
Store_046,2023-02-01,history,1235180.43,SARIMA
Store_046,2023-03-01,history,1422013.09,SARIMA
Store_046,2023-04-01,history,1489526.91,SARIMA
Store_046,2023-05-01,history,1675856.18,SARIMA
Store_046,2023-06-01,history,1587415.55,SARIMA
Store_046,2023-07-01,history,1640171.33,SARIMA
Store_046,2023-08-01,history,1565956.03,SARIMA
Store_046,2023-09-01,history,1581793.5,SARIMA
Store_046,2023-10-01,history,1869751.71,SARIMA
Store_046,2023-11-01,history,1856240.05,SARIMA
Store_046,2023-12-01,history,2375590.89,SARIMA
Store_046,2024-01-01,history,1547336.79,SARIMA
Store_046,2024-02-01,history,1284361.99,SARIMA
Store_046,2024-03-01,history,1481184.62,SARIMA
Store_046,2024-04-01,history,1547445.25,SARIMA
Store_046,2024-05-01,history,1514592.05,SARIMA
Store_046,2024-06-01,history,1589590.78,SARIMA
Store_046,2024-07-01,history,1502204.28,SARIMA
Store_046,2024-08-01,history,1589123.58,SARIMA
Store_046,2024-09-01,history,1628940.35,SARIMA
Store_046,2024-10-01,history,1914564.46,SARIMA
Store_046,2024-11-01,history,1982677.93,SARIMA
Store_046,2024-12-01,history,2443282.5,SARIMA
Store_046,2024-01-01,actual,1547336.79,SARIMA
Store_046,2024-01-01,predicted,1541927.46,SARIMA
Store_046,2024-02-01,actual,1284361.99,SARIMA
Store_046,2024-02-01,predicted,1257407.62,SARIMA
Store_046,2024-03-01,actual,1481184.62,SARIMA
Store_046,2024-03-01,predicted,1450893.73,SARIMA
Store_046,2024-04-01,actual,1547445.25,SARIMA
Store_046,2024-04-01,predicted,1515178.6,SARIMA
Store_046,2024-05-01,actual,1514592.05,SARIMA
Store_046,2024-05-01,predicted,1703233.8,SARIMA
Store_046,2024-06-01,actual,1589590.78,SARIMA
Store_046,2024-06-01,predicted,1614044.15,SARIMA
Store_046,2024-07-01,actual,1502204.28,SARIMA
Store_046,2024-07-01,predicted,1667203.5,SARIMA
Store_046,2024-08-01,actual,1589123.58,SARIMA
Store_046,2024-08-01,predicted,1592854.0,SARIMA
Store_046,2024-09-01,actual,1628940.35,SARIMA
Store_046,2024-09-01,predicted,1608766.48,SARIMA
Store_046,2024-10-01,actual,1914564.46,SARIMA
Store_046,2024-10-01,predicted,1896485.48,SARIMA
Store_046,2024-11-01,actual,1982677.93,SARIMA
Store_046,2024-11-01,predicted,1883415.88,SARIMA
Store_046,2024-12-01,actual,2443282.5,SARIMA
Store_046,2024-12-01,predicted,2402256.78,SARIMA
Store_046,2025-01-01,forecast,1568932.96,SARIMA
Store_046,2025-02-01,forecast,1284262.24,SARIMA
Store_046,2025-03-01,forecast,1477809.26,SARIMA
Store_046,2025-04-01,forecast,1542064.59,SARIMA
Store_046,2025-05-01,forecast,1730135.56,SARIMA
Store_046,2025-06-01,forecast,1640939.06,SARIMA
Store_047,2021-01-01,history,1917024.94,Holt-Winters
Store_047,2021-02-01,history,1528480.71,Holt-Winters
Store_047,2021-03-01,history,1823583.25,Holt-Winters
Store_047,2021-04-01,history,2039473.63,Holt-Winters
Store_047,2021-05-01,history,2067717.88,Holt-Winters
Store_047,2021-06-01,history,2006698.79,Holt-Winters
Store_047,2021-07-01,history,2028734.48,Holt-Winters
Store_047,2021-08-01,history,2131749.16,Holt-Winters
Store_047,2021-09-01,history,2115168.02,Holt-Winters
Store_047,2021-10-01,history,2405809.02,Holt-Winters
Store_047,2021-11-01,history,2527039.84,Holt-Winters
Store_047,2021-12-01,history,2871409.95,Holt-Winters
